Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-18 00:00:00+00:00,0.9612039923667908,0.9716789722442627,0.9396129846572876,0.9555500149726868,202588549,0.0,0.0
2025-09-19 00:00:00+00:00,0.9556199908256531,0.991117000579834,0.8911600112915039,0.898419976234436,255612307,0.0,0.0
2025-09-20 00:00:00+00:00,0.898419976234436,0.912231981754303,0.8842859864234924,0.8989959955215454,110379425,0.0,0.0
2025-09-21 00:00:00+00:00,0.8989959955215454,0.910906970500946,0.8757449984550476,0.8783199787139893,133096989,0.0,0.0
2025-09-22 00:00:00+00:00,0.8783199787139893,0.8802120089530945,0.7805190086364746,0.7952020168304443,316604234,0.0,0.0
2025-09-23 00:00:00+00:00,0.7952020168304443,0.8063939809799194,0.7721099853515625,0.7832040190696716,171192400,0.0,0.0
2025-09-24 00:00:00+00:00,0.7832040190696716,0.8095009922981262,0.7660539746284485,0.7879530191421509,136453083,0.0,0.0
2025-09-25 00:00:00+00:00,0.7879719734191895,0.7907739877700806,0.7232459783554077,0.7284960150718689,234742246,0.0,0.0
2025-09-26 00:00:00+00:00,0.7284960150718689,0.7590410113334656,0.7215330004692078,0.7543050050735474,160840344,0.0,0.0
2025-09-27 00:00:00+00:00,0.7543050050735474,0.7543079853057861,0.7349479794502258,0.7362710237503052,73659812,0.0,0.0
2025-09-28 00:00:00+00:00,0.7362710237503052,0.7490180134773254,0.7101370096206665,0.7459459900856018,120798921,0.0,0.0
2025-09-29 00:00:00+00:00,0.7459459900856018,0.7461079955101013,0.6973459720611572,0.7287480235099792,165865593,0.0,0.0
2025-09-30 00:00:00+00:00,0.7287669777870178,0.729511022567749,0.6907029747962952,0.7276849746704102,184454428,0.0,0.0
2025-10-01 00:00:00+00:00,0.7276759743690491,0.7668960094451904,0.713608980178833,0.7641980051994324,187987756,0.0,0.0
2025-10-02 00:00:00+00:00,0.7641940116882324,0.7974810004234314,0.759227991104126,0.7887449860572815,172473673,0.0,0.0
2025-10-03 00:00:00+00:00,0.7887449860572815,0.7994809746742249,0.7608630061149597,0.7859089970588684,227506811,0.0,0.0
2025-10-04 00:00:00+00:00,0.7859560251235962,0.8003479838371277,0.7430710196495056,0.7547010183334351,179068022,0.0,0.0
2025-10-05 00:00:00+00:00,0.7547000050544739,0.8065999746322632,0.7465260028839111,0.7629479765892029,222721988,0.0,0.0
2025-10-06 00:00:00+00:00,0.7629470229148865,0.812716007232666,0.7535960078239441,0.802914023399353,227673389,0.0,0.0
2025-10-07 00:00:00+00:00,0.802914023399353,0.8070880174636841,0.7360699772834778,0.7367709875106812,270519261,0.0,0.0
2025-10-08 00:00:00+00:00,0.7367299795150757,0.7494210004806519,0.7222539782524109,0.7452800273895264,187509295,0.0,0.0
2025-10-09 00:00:00+00:00,0.7452800273895264,0.7473959922790527,0.690418004989624,0.7069100141525269,179655468,0.0,0.0
2025-10-10 00:00:00+00:00,0.7069069743156433,0.7422429919242859,0.20530100166797638,0.4608370065689087,567208091,0.0,0.0
2025-10-11 00:00:00+00:00,0.46084800362586975,0.5226830244064331,0.46032199263572693,0.48031800985336304,349834688,0.0,0.0
2025-10-12 00:00:00+00:00,0.48031800985336304,0.5740529894828796,0.4645040035247803,0.5529339909553528,309879500,0.0,0.0
2025-10-13 00:00:00+00:00,0.5529369711875916,0.6178399920463562,0.5385580062866211,0.6048610210418701,449147162,0.0,0.0
2025-10-14 00:00:00+00:00,0.6048610210418701,0.6109089851379395,0.5310239791870117,0.582518994808197,351927294,0.0,0.0
2025-10-15 00:00:00+00:00,0.582518994808197,0.5964080095291138,0.538785994052887,0.5426250100135803,328998339,0.0,0.0
2025-10-16 00:00:00+00:00,0.5426250100135803,0.5602049827575684,0.5134570002555847,0.5229629874229431,307835822,0.0,0.0
2025-10-17 00:00:00+00:00,0.5229629874229431,0.537551999092102,0.4749610126018524,0.5065190196037292,267031109,0.0,0.0
2025-10-18 00:00:00+00:00,0.5065190196037292,0.5232419967651367,0.5064749717712402,0.5162609815597534,123093811,0.0,0.0
2025-10-19 00:00:00+00:00,0.5162609815597534,0.5419650077819824,0.507673978805542,0.5314649939537048,137819534,0.0,0.0
2025-10-20 00:00:00+00:00,0.5314649939537048,0.5603200197219849,0.5189039707183838,0.5417709946632385,184874280,0.0,0.0
2025-10-21 00:00:00+00:00,0.5417439937591553,0.5825809836387634,0.5164790153503418,0.5268149971961975,247693679,0.0,0.0
2025-10-22 00:00:00+00:00,0.5268149971961975,0.5323060154914856,0.4774389863014221,0.49162599444389343,225240040,0.0,0.0
2025-10-23 00:00:00+00:00,0.49162599444389343,0.5301740169525146,0.48917001485824585,0.5249729752540588,157086457,0.0,0.0
2025-10-24 00:00:00+00:00,0.5249729752540588,0.5478990077972412,0.5235649943351746,0.5453019738197327,130927839,0.0,0.0
2025-10-25 00:00:00+00:00,0.5453019738197327,0.5529029965400696,0.5312690138816833,0.54755699634552,90885245,0.0,0.0
2025-10-26 00:00:00+00:00,0.5475360155105591,0.5731480121612549,0.5323169827461243,0.568306028842926,131167918,0.0,0.0
2025-10-27 00:00:00+00:00,0.5683040022850037,0.5759109854698181,0.5477110147476196,0.5526000261306763,137342935,0.0,0.0
2025-10-28 00:00:00+00:00,0.5526000261306763,0.5631899833679199,0.5250530242919922,0.5332940220832825,156824728,0.0,0.0
2025-10-29 00:00:00+00:00,0.5332940220832825,0.5724930167198181,0.5243189930915833,0.5383110046386719,248834402,0.0,0.0
2025-10-30 00:00:00+00:00,0.5383219718933105,0.5479490160942078,0.473906010389328,0.49269500374794006,192002428,0.0,0.0
2025-10-31 00:00:00+00:00,0.4927380084991455,0.5189319849014282,0.49088600277900696,0.5145959854125977,132842314,0.0,0.0
2025-11-01 00:00:00+00:00,0.5145959854125977,0.5404229760169983,0.5090270042419434,0.5352320075035095,117086792,0.0,0.0
2025-11-02 00:00:00+00:00,0.5352349877357483,0.5457929968833923,0.5211399793624878,0.5454840064048767,94152087,0.0,0.0
2025-11-03 00:00:00+00:00,0.5453839898109436,0.5453839898109436,0.4367400109767914,0.44036099314689636,204696753,0.0,0.0
2025-11-04 00:00:00+00:00,0.44036099314689636,0.4520229995250702,0.37009599804878235,0.4027009904384613,322016663,0.0,0.0
2025-11-05 00:00:00+00:00,0.40273401141166687,0.43963998556137085,0.38613298535346985,0.43768200278282166,176660023,0.0,0.0
2025-11-06 00:00:00+00:00,0.4377399981021881,0.4377399981021881,0.4148310124874115,0.42419201135635376,146124648,0.0,0.0
2025-11-07 00:00:00+00:00,0.42419201135635376,0.49646100401878357,0.4236629903316498,0.4795840084552765,220731764,0.0,0.0
2025-11-08 00:00:00+00:00,0.4795910120010376,0.49231600761413574,0.4611069858074188,0.4754270017147064,146875311,0.0,0.0
2025-11-09 00:00:00+00:00,0.4754279851913452,0.48850300908088684,0.4531889855861664,0.480338990688324,114987341,0.0,0.0
2025-11-10 00:00:00+00:00,0.480338990688324,0.506829023361206,0.47867798805236816,0.4976300001144409,145629889,0.0,0.0
2025-11-11 00:00:00+00:00,0.4976300001144409,0.5060009956359863,0.4596500098705292,0.46042299270629883,135048524,0.0,0.0
2025-11-12 00:00:00+00:00,0.46042299270629883,0.48935800790786743,0.44457298517227173,0.44660401344299316,124928955,0.0,0.0
2025-11-13 00:00:00+00:00,0.44660401344299316,0.4751960039138794,0.4225679934024811,0.4422740042209625,162910836,0.0,0.0
2025-11-14 00:00:00+00:00,0.4422740042209625,0.44701600074768066,0.39992401003837585,0.40353700518608093,201807799,0.0,0.0
2025-11-15 00:00:00+00:00,0.4034999907016754,0.43518099188804626,0.40344300866127014,0.424111008644104,121877084,0.0,0.0
2025-11-16 00:00:00+00:00,0.424111008644104,0.4327310025691986,0.39623400568962097,0.41005900502204895,146844108,0.0,0.0
2025-11-17 00:00:00+00:00,0.41005098819732666,0.41777899861335754,0.3821139931678772,0.388033002614975,173712151,0.0,0.0
2025-11-18 00:00:00+00:00,0.3880400061607361,0.4200170040130615,0.38246798515319824,0.41648200154304504,186975864,0.0,0.0
2025-11-19 00:00:00+00:00,0.41648200154304504,0.4205760061740875,0.37622401118278503,0.3972179889678955,182086348,0.0,0.0
2025-11-20 00:00:00+00:00,0.3972179889678955,0.42286500334739685,0.3750770092010498,0.3782010078430176,191214237,0.0,0.0
2025-11-21 00:00:00+00:00,0.37819400429725647,0.3877440094947815,0.3122679889202118,0.3283349871635437,315378376,0.0,0.0
2025-11-22 00:00:00+00:00,0.32831498980522156,0.3369550108909607,0.309143990278244,0.33234700560569763,201853421,0.0,0.0
2025-11-23 00:00:00+00:00,0.33234700560569763,0.3445509970188141,0.3294920027256012,0.3348279893398285,147746236,0.0,0.0
2025-11-24 00:00:00+00:00,0.3348279893398285,0.3782089948654175,0.3322089910507202,0.37623199820518494,175311670,0.0,0.0
2025-11-25 00:00:00+00:00,0.3762339949607849,0.37640100717544556,0.344637006521225,0.36618301272392273,159165931,0.0,0.0
2025-11-26 00:00:00+00:00,0.36618301272392273,0.3919009864330292,0.35249099135398865,0.38662299513816833,153769080,0.0,0.0
2025-11-27 00:00:00+00:00,0.38664600253105164,0.3932560086250305,0.37563401460647583,0.38345399498939514,114201975,0.0,0.0
2025-11-28 00:00:00+00:00,0.38345399498939514,0.40533900260925293,0.3785589933395386,0.3813520073890686,131138142,0.0,0.0
2025-11-29 00:00:00+00:00,0.3813520073890686,0.3833630084991455,0.3702160120010376,0.380403995513916,81846844,0.0,0.0
2025-11-30 00:00:00+00:00,0.38039499521255493,0.3870599865913391,0.36761799454689026,0.36761799454689026,80548255,0.0,0.0
2025-12-01 00:00:00+00:00,0.36757001280784607,0.36763399839401245,0.33039599657058716,0.3455809950828552,147668808,0.0,0.0
2025-12-02 00:00:00+00:00,0.3455809950828552,0.42219001054763794,0.34040799736976624,0.40369099378585815,209565017,0.0,0.0
2025-12-03 00:00:00+00:00,0.4037109911441803,0.40678301453590393,0.3879239857196808,0.3994170129299164,159176449,0.0,0.0
2025-12-04 00:00:00+00:00,0.39943400025367737,0.44627198576927185,0.3822000026702881,0.38261398673057556,212184672,0.0,0.0
2025-12-05 00:00:00+00:00,0.38261398673057556,0.3922719955444336,0.3606500029563904,0.3714529871940613,146450562,0.0,0.0
2025-12-06 00:00:00+00:00,0.3714529871940613,0.38183000683784485,0.36907699704170227,0.3795729875564575,124663204,0.0,0.0
2025-12-07 00:00:00+00:00,0.3795660138130188,0.3848690092563629,0.3607420027256012,0.3679620027542114,121014587,0.0,0.0
2025-12-08 00:00:00+00:00,0.3679629862308502,0.3980390131473541,0.36718299984931946,0.3890259861946106,127304717,0.0,0.0
2025-12-09 00:00:00+00:00,0.3890259861946106,0.4497759938240051,0.37867799401283264,0.4372420012950897,198083376,0.0,0.0
2025-12-10 00:00:00+00:00,0.4372420012950897,0.44021499156951904,0.38975098729133606,0.3918200135231018,214591531,0.0,0.0
2025-12-11 00:00:00+00:00,0.3918190002441406,0.41303399205207825,0.37090399861335754,0.4029879868030548,179441758,0.0,0.0
2025-12-12 00:00:00+00:00,0.4029879868030548,0.40386301279067993,0.36906999349594116,0.3895319998264313,147444066,0.0,0.0
2025-12-13 00:00:00+00:00,0.3895319998264313,0.4015040099620819,0.38900598883628845,0.3966450095176697,103419633,0.0,0.0
2025-12-14 00:00:00+00:00,0.3966450095176697,0.39939698576927185,0.37672799825668335,0.37932899594306946,123073346,0.0,0.0
2025-12-15 00:00:00+00:00,0.3793320059776306,0.4042859971523285,0.3615730106830597,0.3730219900608063,156053675,0.0,0.0
2025-12-16 00:00:00+00:00,0.3730219900608063,0.3804360032081604,0.36161500215530396,0.37980300188064575,137636048,0.0,0.0
2025-12-17 00:00:00+00:00,0.37980300188064575,0.4015420079231262,0.35147398710250854,0.3538829982280731,150952661,0.0,0.0
2025-12-18 00:00:00+00:00,0.3538820147514343,0.3712039887905121,0.3253970146179199,0.3293589949607849,186189668,0.0,0.0
2025-12-19 00:00:00+00:00,0.3293589949607849,0.36299899220466614,0.32782799005508423,0.3564000129699707,177175785,0.0,0.0
2025-12-20 00:00:00+00:00,0.3564000129699707,0.35715198516845703,0.34536099433898926,0.3461360037326813,90001847,0.0,0.0
2025-12-21 00:00:00+00:00,0.3461360037326813,0.3497599959373474,0.3316429853439331,0.340505987405777,108441138,0.0,0.0
2025-12-22 00:00:00+00:00,0.340505987405777,0.3476159870624542,0.32746800780296326,0.3348279893398285,127934961,0.0,0.0
2025-12-23 00:00:00+00:00,0.33483201265335083,0.33973100781440735,0.3158699870109558,0.32130199670791626,132551288,0.0,0.0
2025-12-24 00:00:00+00:00,0.32130199670791626,0.32547101378440857,0.3123970031738281,0.32350999116897583,108040541,0.0,0.0
2025-12-25 00:00:00+00:00,0.32350999116897583,0.3265889883041382,0.30542299151420593,0.3074609935283661,97278470,0.0,0.0
2025-12-26 00:00:00+00:00,0.3074609935283661,0.3216879963874817,0.3055199980735779,0.31421300768852234,101986384,0.0,0.0
2025-12-27 00:00:00+00:00,0.31422799825668335,0.32010000944137573,0.31131699681282043,0.3199850022792816,58764065,0.0,0.0
2025-12-28 00:00:00+00:00,0.3200019896030426,0.32025501132011414,0.308106005191803,0.31267398595809937,58399503,0.0,0.0
2025-12-29 00:00:00+00:00,0.31267398595809937,0.32249200344085693,0.2875779867172241,0.28920501470565796,134219379,0.0,0.0
2025-12-30 00:00:00+00:00,0.28920501470565796,0.29124701023101807,0.27628201246261597,0.2771129906177521,109803760,0.0,0.0
2025-12-31 00:00:00+00:00,0.2770879864692688,0.2779330015182495,0.26410698890686035,0.26968199014663696,104484043,0.0,0.0
2026-01-01 00:00:00+00:00,0.2697089910507202,0.3025130033493042,0.26820099353790283,0.301256000995636,109846923,0.0,0.0
2026-01-02 00:00:00+00:00,0.301256000995636,0.3376699984073639,0.2911149859428406,0.3250960111618042,320118094,0.0,0.0
2026-01-03 00:00:00+00:00,0.3250960111618042,0.34518200159072876,0.31611698865890503,0.33852899074554443,184478704,0.0,0.0
2026-01-04 00:00:00+00:00,0.33852899074554443,0.4254760146141052,0.3383750021457672,0.4049060046672821,447944317,0.0,0.0
2026-01-05 00:00:00+00:00,0.4049780070781708,0.4143829941749573,0.38520100712776184,0.40914198756217957,257697575,0.0,0.0
2026-01-06 00:00:00+00:00,0.40914198756217957,0.5004749894142151,0.4036400020122528,0.4214940071105957,549770819,0.0,0.0
2026-01-07 00:00:00+00:00,0.4214630126953125,0.4262079894542694,0.38652700185775757,0.3895289897918701,188322081,0.0,0.0
2026-01-08 00:00:00+00:00,0.3895289897918701,0.3938539922237396,0.37661001086235046,0.37996599078178406,146534632,0.0,0.0
2026-01-09 00:00:00+00:00,0.3799639940261841,0.39669400453567505,0.3750610053539276,0.3871060013771057,127850227,0.0,0.0
2026-01-10 00:00:00+00:00,0.38710999488830566,0.3873319923877716,0.37438198924064636,0.3788610100746155,72874246,0.0,0.0
2026-01-11 00:00:00+00:00,0.3788610100746155,0.38670098781585693,0.37031298875808716,0.37570300698280334,82712297,0.0,0.0
2026-01-12 00:00:00+00:00,0.37570300698280334,0.39005500078201294,0.36699599027633667,0.3687349855899811,126293908,0.0,0.0
2026-01-13 00:00:00+00:00,0.36873000860214233,0.43370500206947327,0.3677990138530731,0.418722003698349,181400249,0.0,0.0
2026-01-14 00:00:00+00:00,0.418722003698349,0.42758500576019287,0.4068030118942261,0.4113590121269226,168733402,0.0,0.0
2026-01-15 00:00:00+00:00,0.4113590121269226,0.41138699650764465,0.37725600600242615,0.38581299781799316,118855825,0.0,0.0
2026-01-16 00:00:00+00:00,0.38581299781799316,0.388280987739563,0.3703030049800873,0.3881869912147522,87929841,0.0,0.0
2026-01-17 00:00:00+00:00,0.3881869912147522,0.3883360028266907,0.37844398617744446,0.3788039982318878,61254576,0.0,0.0
2026-01-18 00:00:00+00:00,0.3788039982318878,0.38548699021339417,0.3520149886608124,0.35206300020217896,71179791,0.0,0.0
2026-01-19 00:00:00+00:00,0.35206300020217896,0.3567650020122528,0.32880899310112,0.35232600569725037,144700414,0.0,0.0
2026-01-20 00:00:00+00:00,0.35232600569725037,0.35265299677848816,0.3278619945049286,0.32955899834632874,107721575,0.0,0.0
2026-01-21 00:00:00+00:00,0.32955899834632874,0.35041698813438416,0.32405000925064087,0.3381569981575012,145172063,0.0,0.0
2026-01-22 00:00:00+00:00,0.3381569981575012,0.3435400128364563,0.32673200964927673,0.3332670032978058,93711445,0.0,0.0
2026-01-23 00:00:00+00:00,0.3332670032978058,0.34498199820518494,0.32808300852775574,0.3345719873905182,88518482,0.0,0.0
2026-01-24 00:00:00+00:00,0.3345719873905182,0.3392130136489868,0.33118999004364014,0.33408498764038086,49884906,0.0,0.0
2026-01-25 00:00:00+00:00,0.33408498764038086,0.334414005279541,0.3107689917087555,0.31787198781967163,89090919,0.0,0.0
2026-01-26 00:00:00+00:00,0.31787198781967163,0.3347339928150177,0.3170180022716522,0.32791298627853394,87003704,0.0,0.0
2026-01-27 00:00:00+00:00,0.32791298627853394,0.333530992269516,0.32210201025009155,0.3236590027809143,107241907,0.0,0.0
2026-01-28 00:00:00+00:00,0.3236590027809143,0.32842499017715454,0.31404998898506165,0.3203420042991638,110369995,0.0,0.0
2026-01-29 00:00:00+00:00,0.32034799456596375,0.3205839991569519,0.28695398569107056,0.29538801312446594,117357388,0.0,0.0
2026-01-30 00:00:00+00:00,0.29538801312446594,0.2967030107975006,0.2837260067462921,0.28777700662612915,135188280,0.0,0.0
2026-01-31 00:00:00+00:00,0.28777700662612915,0.28799501061439514,0.23716099560260773,0.2540769875049591,196822222,0.0,0.0
2026-02-01 00:00:00+00:00,0.2540769875049591,0.262580007314682,0.239996999502182,0.24567799270153046,136193209,0.0,0.0
2026-02-02 00:00:00+00:00,0.2540769875049591,0.262580007314682,0.239996999502182,0.24567799270153046,136193209,0.0,0.0
2026-02-03 00:00:00+00:00,0.25519099831581116,0.2634280025959015,0.24221399426460266,0.24911600351333618,145203478,0.0,0.0
2026-02-04 00:00:00+00:00,0.24911299347877502,0.25486499071121216,0.24201099574565887,0.24824999272823334,114707047,0.0,0.0
2026-02-05 00:00:00+00:00,0.24824999272823334,0.25081300735473633,0.20717400312423706,0.20723100006580353,184141685,0.0,0.0
2026-02-06 00:00:00+00:00,0.20723900198936462,0.24519099295139313,0.18507200479507446,0.23466099798679352,230849092,0.0,0.0
2026-02-07 00:00:00+00:00,0.23466899991035461,0.23686400055885315,0.22283299267292023,0.2337850034236908,132570748,0.0,0.0
2026-02-08 00:00:00+00:00,0.2337850034236908,0.23419800400733948,0.2244420051574707,0.22790800034999847,82522180,0.0,0.0
2026-02-09 00:00:00+00:00,0.2279070019721985,0.2304999977350235,0.21810099482536316,0.2262289971113205,90407490,0.0,0.0
2026-02-10 00:00:00+00:00,0.2262289971113205,0.22761599719524384,0.21240299940109253,0.21666400134563446,89580324,0.0,0.0
2026-02-11 00:00:00+00:00,0.21666400134563446,0.2191219925880432,0.20420600473880768,0.2073580026626587,100557499,0.0,0.0
2026-02-12 00:00:00+00:00,0.2073580026626587,0.21616999804973602,0.20686300098896027,0.2158149927854538,105241864,0.0,0.0
2026-02-13 00:00:00+00:00,0.21581099927425385,0.22330699861049652,0.21244999766349792,0.22101600468158722,73810951,0.0,0.0
2026-02-14 00:00:00+00:00,0.22101600468158722,0.2627899944782257,0.22100800275802612,0.2554599940776825,98380387,0.0,0.0
2026-02-15 00:00:00+00:00,0.2554610073566437,0.25546300411224365,0.22648000717163086,0.23061099648475647,108019620,0.0,0.0
2026-02-16 00:00:00+00:00,0.23061099648475647,0.237404003739357,0.22730399668216705,0.23611600697040558,79371843,0.0,0.0
2026-02-17 00:00:00+00:00,0.23611600697040558,0.23830200731754303,0.229762002825737,0.23026399314403534,77637085,0.0,0.0
2026-02-18 00:00:00+00:00,0.23026299476623535,0.2333579957485199,0.22003600001335144,0.22148899734020233,86960223,0.0,0.0
2026-02-19 00:00:00+00:00,0.22154200077056885,0.2241249978542328,0.2142370045185089,0.2165050059556961,61699426,0.0,0.0
2026-02-20 00:00:00+00:00,0.21652500331401825,0.22687700390815735,0.21322299540042877,0.22587500512599945,72932090,0.0,0.0
2026-02-21 00:00:00+00:00,0.22587500512599945,0.2287359982728958,0.22138699889183044,0.22146500647068024,41109701,0.0,0.0
2026-02-22 00:00:00+00:00,0.22146500647068024,0.2214750051498413,0.20972999930381775,0.21106000244617462,46915109,0.0,0.0
2026-02-23 00:00:00+00:00,0.21106000244617462,0.21395200490951538,0.19939200580120087,0.20015400648117065,77960782,0.0,0.0
2026-02-24 00:00:00+00:00,0.20015400648117065,0.20195800065994263,0.19314099848270416,0.1946360021829605,60902044,0.0,0.0
2026-02-25 00:00:00+00:00,0.1946360021829605,0.22707299888134003,0.19257399439811707,0.21410299837589264,124838378,0.0,0.0
2026-02-26 00:00:00+00:00,0.21410199999809265,0.21834899485111237,0.20382000505924225,0.20909899473190308,78591526,0.0,0.0
2026-02-27 00:00:00+00:00,0.20909899473190308,0.21498599648475647,0.20132699608802795,0.20400400459766388,65317965,0.0,0.0
2026-02-28 00:00:00+00:00,0.20400400459766388,0.20427699387073517,0.1825139969587326,0.19503599405288696,102870364,0.0,0.0
2026-03-01 00:00:00+00:00,0.19500799477100372,0.20529499650001526,0.1854889988899231,0.1903650015592575,94437554,0.0,0.0
2026-03-02 00:00:00+00:00,0.1903650015592575,0.20945799350738525,0.188060000538826,0.2011760026216507,88052807,0.0,0.0
2026-03-03 00:00:00+00:00,0.2011760026216507,0.20574800670146942,0.19484199583530426,0.20405100286006927,92030646,0.0,0.0
2026-03-04 00:00:00+00:00,0.20405100286006927,0.22217799723148346,0.2014860063791275,0.21456700563430786,103520842,0.0,0.0
2026-03-05 00:00:00+00:00,0.21456700563430786,0.22197799384593964,0.20755399763584137,0.21442000567913055,76372585,0.0,0.0
2026-03-06 00:00:00+00:00,0.21442000567913055,0.2179490029811859,0.1866369992494583,0.18904800713062286,107425307,0.0,0.0
2026-03-07 00:00:00+00:00,0.18904800713062286,0.189068004488945,0.17639900743961334,0.1777220070362091,55154812,0.0,0.0
2026-03-08 00:00:00+00:00,0.1777220070362091,0.18146200478076935,0.1739179939031601,0.17745399475097656,62625234,0.0,0.0
2026-03-09 00:00:00+00:00,0.17745399475097656,0.18107999861240387,0.1707109957933426,0.17081999778747559,96340810,0.0,0.0
2026-03-10 00:00:00+00:00,0.17081500589847565,0.17560499906539917,0.16254399716854095,0.16393700242042542,114557368,0.0,0.0
2026-03-11 00:00:00+00:00,0.16393700242042542,0.17205899953842163,0.16225700080394745,0.16587400436401367,81174265,0.0,0.0
2026-03-12 00:00:00+00:00,0.16587400436401367,0.17171600461006165,0.16346800327301025,0.16991500556468964,71761958,0.0,0.0
2026-03-13 00:00:00+00:00,0.16996000707149506,0.18133099377155304,0.16582000255584717,0.167821004986763,97055085,0.0,0.0
2026-03-14 00:00:00+00:00,0.167821004986763,0.16941900551319122,0.16392500698566437,0.16659200191497803,52775580,0.0,0.0
2026-03-15 00:00:00+00:00,0.16659200191497803,0.17021100223064423,0.16507400572299957,0.1698870062828064,60273649,0.0,0.0
2026-03-16 00:00:00+00:00,0.1699170023202896,0.19258299469947815,0.16906799376010895,0.18979200720787048,184498323,0.0,0.0
2026-03-17 00:00:00+00:00,0.18979200720787048,0.19079500436782837,0.18329299986362457,0.18894000351428986,98741552,0.0,0.0
2026-03-18 00:00:00+00:00,0.18894000351428986,0.19359399378299713,0.17403200268745422,0.1804790049791336,94722490,0.0,0.0
2026-03-19 00:00:00+00:00,0.1804790049791336,0.1815119981765747,0.17050999402999878,0.17293299734592438,71700418,0.0,0.0
2026-03-20 00:00:00+00:00,0.17293299734592438,0.1811320036649704,0.1723330020904541,0.17850500345230103,72385409,0.0,0.0
2026-03-21 00:00:00+00:00,0.178506001830101,0.18267899751663208,0.17338800430297852,0.1736000031232834,54326816,0.0,0.0
2026-03-22 00:00:00+00:00,0.17363999783992767,0.17782799899578094,0.16783100366592407,0.17171800136566162,83384328,0.0,0.0
2026-03-23 00:00:00+00:00,0.17173199355602264,0.19350199401378632,0.1710900068283081,0.1864819973707199,101876289,0.0,0.0
2026-03-24 00:00:00+00:00,0.1864819973707199,0.19555899500846863,0.18450599908828735,0.19204199314117432,70177112,0.0,0.0
2026-03-25 00:00:00+00:00,0.19204199314117432,0.201337993144989,0.18952900171279907,0.18996800482273102,71767395,0.0,0.0
2026-03-26 00:00:00+00:00,0.18996800482273102,0.1908400058746338,0.18424800038337708,0.18691399693489075,53041946,0.0,0.0
