Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-24 00:00:00+00:00,0.4637260138988495,0.49312400817871094,0.4387040138244629,0.44134700298309326,103052914,0.0,0.0
2025-08-25 00:00:00+00:00,0.44135499000549316,0.44181299209594727,0.3877809941768646,0.3958579897880554,56822535,0.0,0.0
2025-08-26 00:00:00+00:00,0.3958530128002167,0.4171850085258484,0.3912999927997589,0.41352900862693787,39304465,0.0,0.0
2025-08-27 00:00:00+00:00,0.4134899973869324,0.470007985830307,0.41333499550819397,0.4432240128517151,150059484,0.0,0.0
2025-08-28 00:00:00+00:00,0.4432240128517151,0.4679960012435913,0.43153199553489685,0.44300198554992676,62785201,0.0,0.0
2025-08-29 00:00:00+00:00,0.44299599528312683,0.4668320119380951,0.4349530041217804,0.4568069875240326,90437880,0.0,0.0
2025-08-30 00:00:00+00:00,0.4568119943141937,0.47825801372528076,0.44722700119018555,0.47209399938583374,48141093,0.0,0.0
2025-08-31 00:00:00+00:00,0.4721420109272003,0.4754360020160675,0.4496060013771057,0.44963300228118896,29985251,0.0,0.0
2025-09-01 00:00:00+00:00,0.44963300228118896,0.4831410050392151,0.4416930079460144,0.4502519965171814,106395207,0.0,0.0
2025-09-02 00:00:00+00:00,0.45025599002838135,0.4639570116996765,0.43751299381256104,0.45603400468826294,57529954,0.0,0.0
2025-09-03 00:00:00+00:00,0.456030011177063,0.5041249990463257,0.4535689949989319,0.4950059950351715,92501367,0.0,0.0
2025-09-04 00:00:00+00:00,0.4950059950351715,0.5047940015792847,0.4700259864330292,0.4766030013561249,67610141,0.0,0.0
2025-09-05 00:00:00+00:00,0.476608008146286,0.5254549980163574,0.476608008146286,0.5012940168380737,107132859,0.0,0.0
2025-09-06 00:00:00+00:00,0.5012940168380737,0.5276150107383728,0.4929330050945282,0.495959997177124,66963836,0.0,0.0
2025-09-07 00:00:00+00:00,0.495959997177124,0.5035769939422607,0.4835290014743805,0.48611998558044434,35663036,0.0,0.0
2025-09-08 00:00:00+00:00,0.48611998558044434,0.49785301089286804,0.4780310094356537,0.48831701278686523,43090391,0.0,0.0
2025-09-09 00:00:00+00:00,0.48831701278686523,0.4902479946613312,0.4572570025920868,0.45926401019096375,45012594,0.0,0.0
2025-09-10 00:00:00+00:00,0.4592440128326416,0.4645389914512634,0.43733200430870056,0.44284701347351074,41823189,0.0,0.0
2025-09-11 00:00:00+00:00,0.44284701347351074,0.4659770131111145,0.44284701347351074,0.4659700095653534,32287400,0.0,0.0
2025-09-12 00:00:00+00:00,0.46597400307655334,0.4820060133934021,0.454912006855011,0.4775710105895996,31395242,0.0,0.0
2025-09-13 00:00:00+00:00,0.4775710105895996,0.4884659945964813,0.4672369956970215,0.4703890085220337,30380520,0.0,0.0
2025-09-14 00:00:00+00:00,0.4703890085220337,0.47715601325035095,0.45355600118637085,0.4586940109729767,28279797,0.0,0.0
2025-09-15 00:00:00+00:00,0.4586769938468933,0.46192100644111633,0.4264799952507019,0.4406589865684509,35053558,0.0,0.0
2025-09-16 00:00:00+00:00,0.4406589865684509,0.44111499190330505,0.4249890148639679,0.4379180073738098,33157459,0.0,0.0
2025-09-17 00:00:00+00:00,0.43791401386260986,0.4516420066356659,0.4280349910259247,0.44661200046539307,35855528,0.0,0.0
2025-09-18 00:00:00+00:00,0.44661200046539307,0.4606209993362427,0.4413119852542877,0.4450860023498535,33496066,0.0,0.0
2025-09-19 00:00:00+00:00,0.4450860023498535,0.44969800114631653,0.4240800142288208,0.42645299434661865,30981169,0.0,0.0
2025-09-20 00:00:00+00:00,0.42645299434661865,0.4341590106487274,0.42360401153564453,0.42869898676872253,19692356,0.0,0.0
2025-09-21 00:00:00+00:00,0.42869898676872253,0.43252798914909363,0.4202300012111664,0.4206010103225708,21771253,0.0,0.0
2025-09-22 00:00:00+00:00,0.42059698700904846,0.4222849905490875,0.39434298872947693,0.4069969952106476,42731538,0.0,0.0
2025-09-23 00:00:00+00:00,0.4069969952106476,0.4088970124721527,0.39609700441360474,0.4022969901561737,28199096,0.0,0.0
2025-09-24 00:00:00+00:00,0.4022969901561737,0.42149001359939575,0.39480701088905334,0.41020599007606506,29700755,0.0,0.0
